Name	GenBank (assembly) accession number	Virus-Host-DB Host	TaxID	NCBI-superkingdom	NCBI-order	NCBI-family	NCBI-subfamily	NCBI-genus	NCBI-species	ICTV-Order	ICTV-Family	ICTV-Subfamily	ICTV-Genus	ICTV-Species	vConTACT_v1.0-IF_1.4_VCs	vConTACT_v1.0-IF_2.0_VCs	vConTACT_v1.0-IF_3.0_VCs	vConTACT_v1.0-IF_4.0_VCs	vConTACT_v1.0-IF_5.0_VCs	vConTACT_v1.0_IF_6.0_VCs	vConTACT_v1.0_IF_7.0_VCs	vConTACT_v2.0_VCs	Type_V2.0	VC Size	VC_Subcluster	VC Subcluster Size	Quality	Adj P-value (1-Pvalue)	Topology Confidence Score	Taxon (Genus) Prediction Score
Sodalis_phage_SO1	NC_013600	Bacteria	673375	Viruses	Caudovirales	Siphoviridae		Hk578virus	Sodalis virus SO1	Caudovirales	Siphoviridae		Hk578virus	Sodalis virus SO1	3	45	41	42	43	41	42	40	cluster	10	VC_40_0	10	0.5259	1.0000	0.5259	1.0000
Lactobacillus_phage_A2	NC_004112	Bacteria	51369	Viruses	Caudovirales	Siphoviridae			Lactobacillus phage A2						8	41	68	65	67	68	68	41	cluster	11	VC_41_0	11	0.4952	1.0000	0.4952	0.7273
Lactobacillus_phage_CL1	NC_028888	Bacteria	1739607	Viruses	Caudovirales	Siphoviridae			Lactobacillus phage CL1						8	41	198	153	162	161	163	41	cluster	11	VC_41_0	11	0.4952	1.0000	0.4952	0.7273
Lactobacillus_phage_CL2	NC_028835	Bacteria	1739608	Viruses	Caudovirales	Siphoviridae			Lactobacillus phage CL2						8	41	198	153	162	161	163	41	cluster	11	VC_41_0	11	0.4952	1.0000	0.4952	0.7273
Lactobacillus_phage_iLp1308	NC_028911	Bacteria	1739611	Viruses	Caudovirales	Siphoviridae			Lactobacillus phage iLp1308						8	41	198	153	162	161	163	41	cluster	11	VC_41_0	11	0.4952	1.0000	0.4952	0.7273
Lactobacillus_phage_iLp84	NC_028783	Bacteria	1739610	Viruses	Caudovirales	Siphoviridae			Lactobacillus phage iLp84						8	41	199	267	277	279	282	41	cluster	11	VC_41_0	11	0.4952	1.0000	0.4952	0.7273
Lactobacillus_phage_J-1	NC_022756	Bacteria	1414736	Viruses	Caudovirales	Siphoviridae			Lactobacillus phage J-1						8	41	68	65	67	68	68	41	cluster	11	VC_41_0	11	0.4952	1.0000	0.4952	0.7273
Lactobacillus_phage_Lc-Nu	NC_007501	Bacteria	146269	Viruses	Caudovirales	Siphoviridae			Lactobacillus phage Lc-Nu						8	41	68	65	67	68	68	41	cluster	11	VC_41_0	11	0.4952	1.0000	0.4952	0.7273
Lactobacillus_phage_Lrm1	NC_011104	Bacteria	496874	Viruses	Caudovirales	Siphoviridae			Lactobacillus phage Lrm1						8	41	68	65	67	68	68	41	cluster	11	VC_41_0	11	0.4952	1.0000	0.4952	0.7273
Lactobacillus_phage_phiAT3	NC_005893	Bacteria	279281	Viruses	Caudovirales	Siphoviridae			Lactobacillus phage Lc-Nu						8	41	68	65	67	68	68	41	cluster	11	VC_41_0	11	0.4952	1.0000	0.4952	0.7273
Lactobacillus_phage_PL-1	NC_022757	Bacteria	39103	Viruses	Caudovirales	Siphoviridae			Lactobacillus phage PL-1						8	41	68	65	67	68	68	41	cluster	11	VC_41_0	11	0.4952	1.0000	0.4952	0.7273
Lactobacillus_phage_PLE3	NC_031125	Bacteria	1815510	Viruses	Caudovirales	Siphoviridae			Lactobacillus phage PLE3						8	41	199	267	277	279	282	41	cluster	11	VC_41_0	11	0.4952	1.0000	0.4952	0.7273
Acidianus_spindle-shaped_virus_1	NC_013585	Archaea	693629	Viruses		Fuselloviridae		Betafusellovirus	Acidianus spindle-shaped virus 1	Unassigned	Fuselloviridae		Betafusellovirus	Acidianus spindle-shaped virus 1	42	63	59	59	57	57	58	42	cluster	9	VC_42_0	9	0.8951	1.0000	0.8951	1.0000
Sulfolobus_spindle-shaped_virus_1	NC_001338	Archaea	244589	Viruses		Fuselloviridae		Alphafusellovirus	Sulfolobus spindle-shaped virus 1	Unassigned	Fuselloviridae		Alphafusellovirus	Sulfolobus spindle-shaped virus 1	42	63	59	59	57	57	58	42	cluster	9	VC_42_0	9	0.8951	1.0000	0.8951	1.0000
Sulfolobus_spindle-shaped_virus_2	NC_005265	Archaea	244590	Viruses		Fuselloviridae		Alphafusellovirus	Sulfolobus spindle-shaped virus 2	Unassigned	Fuselloviridae		Alphafusellovirus	Sulfolobus spindle-shaped virus 2	42	63	59	59	57	57	58	42	cluster	9	VC_42_0	9	0.8951	1.0000	0.8951	1.0000
Sulfolobus_spindle-shaped_virus_4	NC_009986	Archaea	459290	Viruses		Fuselloviridae		Alphafusellovirus	Sulfolobus spindle-shaped virus 4	Unassigned	Fuselloviridae		Alphafusellovirus	Sulfolobus spindle-shaped virus 4	42	63	59	59	57	57	58	42	cluster	9	VC_42_0	9	0.8951	1.0000	0.8951	1.0000
Sulfolobus_spindle-shaped_virus_5	NC_011217	Archaea	459291	Viruses		Fuselloviridae		Alphafusellovirus	Sulfolobus spindle-shaped virus 5	Unassigned	Fuselloviridae		Alphafusellovirus	Sulfolobus spindle-shaped virus 5	42	63	59	59	57	57	58	42	cluster	9	VC_42_0	9	0.8951	1.0000	0.8951	1.0000
Sulfolobus_spindle-shaped_virus_6	NC_013587	Archaea	693627	Viruses		Fuselloviridae		Betafusellovirus	Sulfolobus spindle-shaped virus 6	Unassigned	Fuselloviridae		Betafusellovirus	Sulfolobus spindle-shaped virus 6	42	63	59	59	57	57	58	42	cluster	9	VC_42_0	9	0.8951	1.0000	0.8951	1.0000
Sulfolobus_spindle-shaped_virus_7	NC_013588	Archaea	693628	Viruses		Fuselloviridae		Alphafusellovirus	Sulfolobus spindle-shaped virus 7	Unassigned	Fuselloviridae		Alphafusellovirus	Sulfolobus spindle-shaped virus 7	42	63	59	59	57	57	58	42	cluster	9	VC_42_0	9	0.8951	1.0000	0.8951	1.0000
Sulfolobus_virus_Kamchatka_1	NC_005361	Archaea	248496	Viruses		Fuselloviridae		Alphafusellovirus	Sulfolobus spindle-shaped virus 9	Unassigned	Fuselloviridae		Alphafusellovirus	Sulfolobus spindle-shaped virus 9	42	63	59	59	57	57	58	42	cluster	9	VC_42_0	9	0.8951	1.0000	0.8951	1.0000
Sulfolobus_virus_Ragged_Hills	NC_005360	Archaea	256994	Viruses		Fuselloviridae		Alphafusellovirus	Sulfolobus spindle-shaped virus 8	Unassigned	Fuselloviridae		Alphafusellovirus	Sulfolobus spindle-shaped virus 8	42	63	59	59	57	57	58	42	cluster	9	VC_42_0	9	0.8951	1.0000	0.8951	1.0000
Pseudomonas_phage_DL54	NC_028919	Bacteria	1640969	Viruses	Caudovirales	Podoviridae			Pseudomonas phage DL54						39	57	53	54	53	53	54	43	cluster	9	VC_43_0	9	0.8344	1.0000	0.8344	1.0000
Pseudomonas_phage_LUZ24	NC_010325	Bacteria	484895	Viruses	Caudovirales	Podoviridae		Luz24virus	Pseudomonas virus LUZ24	Caudovirales	Podoviridae		Luz24virus	Pseudomonas virus LUZ24	39	57	53	54	53	53	54	43	cluster	9	VC_43_0	9	0.8344	1.0000	0.8344	1.0000
Pseudomonas_phage_PaP3	NC_004466	Bacteria	188350	Viruses	Caudovirales	Podoviridae		Luz24virus	Pseudomonas virus PaP3	Caudovirales	Podoviridae		Luz24virus	Pseudomonas virus PaP3	39	57	53	54	53	53	54	43	cluster	9	VC_43_0	9	0.8344	1.0000	0.8344	1.0000
Pseudomonas_phage_PhiCHU	NC_028933	Bacteria	1589273	Viruses	Caudovirales	Podoviridae		Luz24virus	Pseudomonas virus CHU	Caudovirales	Podoviridae		Luz24virus	Pseudomonas virus CHU	39	57	53	54	53	53	54	43	cluster	9	VC_43_0	9	0.8344	1.0000	0.8344	1.0000
Pseudomonas_phage_phiIBB-PAA2	NC_022971	Bacteria	1429758	Viruses	Caudovirales	Podoviridae		Luz24virus	Pseudomonas virus PAA2	Caudovirales	Podoviridae		Luz24virus	Pseudomonas virus PAA2	39	57	53	54	53	53	54	43	cluster	9	VC_43_0	9	0.8344	1.0000	0.8344	1.0000
Pseudomonas_phage_TL	NC_023583	Bacteria	1406974	Viruses	Caudovirales	Podoviridae		Luz24virus	Pseudomonas virus TL	Caudovirales	Podoviridae		Luz24virus	Pseudomonas virus TL	39	57	53	54	53	53	54	43	cluster	9	VC_43_0	9	0.8344	1.0000	0.8344	1.0000
Pseudomonas_phage_UFV-P2	NC_018850	Bacteria	1235661	Viruses	Caudovirales	Podoviridae			Pseudomonas phage UFV-P2						39	57	53	54	53	53	54	43	cluster	9	VC_43_0	9	0.8344	1.0000	0.8344	1.0000
Pseudomonas_phage_vB_PaeP_C2-10_Ab22	NC_026599	Bacteria	1548906	Viruses	Caudovirales	Podoviridae		Luz24virus	Pseudomonas virus Ab22	Caudovirales	Podoviridae		Luz24virus	Pseudomonas virus Ab22	39	57	53	54	53	53	54	43	cluster	9	VC_43_0	9	0.8344	1.0000	0.8344	1.0000
Pseudomonas_phage_vB_PaeP_p2-10_Or1	NC_019813	Bacteria	1234701	Viruses	Caudovirales	Podoviridae		Luz24virus	Pseudomonas phage MR299-2						39	57	53	54	53	53	54	43	cluster	9	VC_43_0	9	0.8344	1.0000	0.8344	1.0000
Gordonia_phage_Demosthenes	NC_030944	Bacteria	1838067	Viruses	Caudovirales	Siphoviridae		Demosthenesvirus	Gordonia virus Demosthenes	Caudovirales	Siphoviridae		Demosthenesvirus	Gordonia virus Demosthenes	26	53	50	51	51	50	51	44	cluster	2	VC_44_0	2	0.1267	0.9467	0.1199	1.0000
Gordonia_phage_GMA7	NC_028673	Bacteria	1647286	Viruses	Caudovirales	Podoviridae			Gordonia phage GMA7						26	53	50	51	51	50	51	44	cluster	7	VC_44_1	7	0.5481	1.0000	0.5481	0.6190
Gordonia_phage_GTE7	NC_016166	Bacteria	1100814	Viruses	Caudovirales	Siphoviridae			Gordonia phage GTE7						26	53	50	51	51	50	51	44	cluster	7	VC_44_1	7	0.5481	1.0000	0.5481	0.6190
Gordonia_phage_Hotorobo	NC_031229	Bacteria	1821554	Viruses	Caudovirales	Siphoviridae		Woesvirus	Gordonia virus Hotorobo	Caudovirales	Siphoviridae		Woesvirus	Gordonia virus Hotorobo	26	53	50	51	51	50	51	44	cluster	7	VC_44_1	7	0.5481	1.0000	0.5481	0.6190
Gordonia_phage_Kvothe	NC_030914	Bacteria	1838071	Viruses	Caudovirales	Siphoviridae		Demosthenesvirus	Gordonia virus Kvothe	Caudovirales	Siphoviridae		Demosthenesvirus	Gordonia virus Kvothe	26	53	50	51	51	50	51	44	cluster	2	VC_44_0	2	0.1267	0.9467	0.1199	1.0000
Gordonia_phage_Monty	NC_030924	Bacteria	1838073	Viruses	Caudovirales	Siphoviridae		Woesvirus	Gordonia virus Monty	Caudovirales	Siphoviridae		Woesvirus	Gordonia virus Monty	26	53	50	51	51	50	51	44	cluster	7	VC_44_1	7	0.5481	1.0000	0.5481	0.6190
Gordonia_phage_Woes	NC_030905	Bacteria	1838084	Viruses	Caudovirales	Siphoviridae		Woesvirus	Gordonia virus Woes	Caudovirales	Siphoviridae		Woesvirus	Gordonia virus Woes	26	53	50	51	51	50	51	44	cluster	7	VC_44_1	7	0.5481	1.0000	0.5481	0.6190
Tsukamurella_phage_TIN2	NC_028865	Bacteria	1636545	Viruses	Caudovirales	Siphoviridae		Tin2virus	Tsukamurella virus TIN2	Caudovirales	Siphoviridae		Tin2virus	Tsukamurella virus TIN2	26	53	50	51	51	50	51	44	cluster	7	VC_44_1	7	0.5481	1.0000	0.5481	0.6190
Tsukamurella_phage_TIN3	NC_028966	Bacteria	1636546	Viruses	Caudovirales	Siphoviridae		Tin2virus	Tsukamurella virus TIN3	Caudovirales	Siphoviridae		Tin2virus	Tsukamurella virus TIN3	26	53	50	51	51	50	51	44	cluster	7	VC_44_1	7	0.5481	1.0000	0.5481	0.6190
Clostridium_phage_CDMH1	NC_024144	Bacteria	1411095	Viruses	Caudovirales	Myoviridae			Clostridium phage CDMH1						17	58	54	55	97	98	98	45	cluster	4	VC_45_1	4	0.3047	1.0000	0.3047	1.0000
Clostridium_phage_phiCDHM19	NC_028996	Bacteria	1522092	Viruses	Caudovirales	Myoviridae			Clostridium phage phiCDHM19						17	58	54	55	97	98	98	45	cluster	2	VC_45_0	2	0.1041	0.9534	0.0992	1.0000
Clostridium_phage_phiMMP01	NC_028883	Bacteria	1582156	Viruses	Caudovirales	Myoviridae			Clostridium phage phiMMP01						17	58	54	55	97	98	98	45	cluster	4	VC_45_1	4	0.3047	1.0000	0.3047	1.0000
Clostridium_phage_phiMMP03	NC_028959	Bacteria	1582157	Viruses	Caudovirales	Myoviridae			Clostridium phage phiMMP03						17	58	54	55	97	98	98	45	cluster	4	VC_45_1	4	0.3047	1.0000	0.3047	1.0000
Clostridium_virus_phiC2	NC_009231	Bacteria	262071	Viruses	Caudovirales	Myoviridae		Cd119virus	Clostridium virus phiC2	Caudovirales	Myoviridae		Cd119virus	Clostridium virus phiC2	17	58	54	55	97	98	98	45	cluster	4	VC_45_1	4	0.3047	1.0000	0.3047	1.0000
Clostridium_virus_phiCD119	NC_007917	Bacteria	320122	Viruses	Caudovirales	Myoviridae		Cd119virus	Clostridium virus phiCD119	Caudovirales	Myoviridae		Cd119virus	Clostridium virus phiCD119	17	58	54	55	97	98	98	45	cluster	2	VC_45_0	2	0.1041	0.9534	0.0992	1.0000
Mycobacterium_phage_Archie	NC_028878	Bacteria	1718599	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Archie						13	39	38	38	37	35	35	46	cluster	9	VC_46_0	9	0.6312	1.0000	0.6312	1.0000
Mycobacterium_phage_Crossroads	NC_022071	Bacteria	1340836	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Crossroads						13	39	38	38	37	35	35	46	cluster	9	VC_46_0	9	0.6312	1.0000	0.6312	1.0000
Mycobacterium_phage_Gardann	NC_031124	Bacteria	1873696	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Gardann						13	39	38	38	37	35	35	46	cluster	9	VC_46_0	9	0.6312	1.0000	0.6312	1.0000
Mycobacterium_phage_Lolly9	NC_028843	Bacteria	1698711	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Lolly9						13	39	38	38	37	35	35	46	cluster	9	VC_46_0	9	0.6312	1.0000	0.6312	1.0000
Mycobacterium_phage_Snenia	NC_028778	Bacteria	1698714	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Snenia						13	39	38	38	37	35	35	46	cluster	9	VC_46_0	9	0.6312	1.0000	0.6312	1.0000
Mycobacterium_phage_Whirlwind	NC_022052	Bacteria	1340826	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Whirlwind						13	39	38	38	37	35	35	46	cluster	9	VC_46_0	9	0.6312	1.0000	0.6312	1.0000
Mycobacterium_virus_Bron	NC_014461	Bacteria	861047	Viruses	Caudovirales	Siphoviridae		Bronvirus	Mycobacterium virus Bron	Caudovirales	Siphoviridae		Bronvirus	Mycobacterium virus Bron	13	39	38	38	37	35	35	46	cluster	9	VC_46_0	9	0.6312	1.0000	0.6312	1.0000
Mycobacterium_virus_Faith1	NC_015584	Bacteria	1034125	Viruses	Caudovirales	Siphoviridae		Bronvirus	Mycobacterium virus Faith1	Caudovirales	Siphoviridae		Bronvirus	Mycobacterium virus Faith1	13	39	38	38	37	35	35	46	cluster	9	VC_46_0	9	0.6312	1.0000	0.6312	1.0000
Mycobacterium_virus_Rumpelstiltskin	NC_023732	Bacteria	1086751	Viruses	Caudovirales	Siphoviridae		Bronvirus	Mycobacterium virus Rumpelstiltskin	Caudovirales	Siphoviridae		Bronvirus	Mycobacterium virus Rumpelstiltskin	13	39	38	38	37	35	35	46	cluster	9	VC_46_0	9	0.6312	1.0000	0.6312	1.0000
Enterobacter_phage_Enc34	NC_019524	Bacteria	1150990	Viruses	Caudovirales	Siphoviridae			Enterobacter phage Enc34						29	36	34	34	33	32	31	47	cluster	9	VC_47_0	9	0.6295	1.0000	0.6295	1.0000
Salmonella_phage_118970_sal1	NC_031930	Bacteria	1813781	Viruses	Caudovirales	Siphoviridae		Chivirus	Salmonella phage 118970_sal1						29	36	34	34	33	32	31	47	cluster	9	VC_47_0	9	0.6295	1.0000	0.6295	1.0000
Salmonella_phage_37	NC_029045	Bacteria	1654890	Viruses	Caudovirales	Siphoviridae			Salmonella phage 37						29	36	34	34	33	32	31	47	cluster	9	VC_47_0	9	0.6295	1.0000	0.6295	1.0000
Salmonella_phage_BP12C	NC_031228	Bacteria	1543203	Viruses	Caudovirales	Siphoviridae			Salmonella phage BP12C						29	36	34	34	33	32	31	47	cluster	9	VC_47_0	9	0.6295	1.0000	0.6295	1.0000
Salmonella_virus_Chi	NC_025442	Bacteria	1541887	Viruses	Caudovirales	Siphoviridae		Chivirus	Salmonella virus Chi	Caudovirales	Siphoviridae		Chivirus	Salmonella virus Chi	29	36	34	34	33	32	31	47	cluster	9	VC_47_0	9	0.6295	1.0000	0.6295	1.0000
Salmonella_virus_FSLSP030	NC_021779	Bacteria	1173754	Viruses	Caudovirales	Siphoviridae		Chivirus	Salmonella virus FSLSP030	Caudovirales	Siphoviridae		Chivirus	Salmonella virus FSLSP030	29	36	34	34	33	32	31	47	cluster	9	VC_47_0	9	0.6295	1.0000	0.6295	1.0000
Salmonella_virus_FSLSP088	NC_021780	Bacteria	1173757	Viruses	Caudovirales	Siphoviridae		Chivirus	Salmonella virus FSLSP088	Caudovirales	Siphoviridae		Chivirus	Salmonella virus FSLSP088	29	36	34	34	33	32	31	47	cluster	9	VC_47_0	9	0.6295	1.0000	0.6295	1.0000
Salmonella_virus_iEPS5	NC_021783	Bacteria	1005056	Viruses	Caudovirales	Siphoviridae		Chivirus	Salmonella virus iEPS5	Caudovirales	Siphoviridae		Chivirus	Salmonella virus iEPS5	29	36	34	34	33	32	31	47	cluster	9	VC_47_0	9	0.6295	1.0000	0.6295	1.0000
Salmonella_virus_SPN19	NC_019417	Bacteria	1141134	Viruses	Caudovirales	Siphoviridae		Chivirus	Salmonella virus SPN19	Caudovirales	Siphoviridae		Chivirus	Salmonella virus SPN19	29	36	34	34	33	32	31	47	cluster	9	VC_47_0	9	0.6295	1.0000	0.6295	1.0000
Mycobacterium_phage_Angel	NC_012788	Bacteria	649688	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Angel						13	67	63	63	61	62	63	48	cluster	9	VC_48_0	9	0.4987	1.0000	0.4987	1.0000
Mycobacterium_phage_Cambiare	NC_028922	Bacteria	1647305	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Cambiare						13	67	63	63	61	62	63	48	cluster	9	VC_48_0	9	0.4987	1.0000	0.4987	1.0000
Mycobacterium_phage_FlagStaff	NC_028861	Bacteria	1647304	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage FlagStaff						13	67	63	63	61	62	63	48	cluster	9	VC_48_0	9	0.4987	1.0000	0.4987	1.0000
Mycobacterium_phage_Jolie2	NC_023604	Bacteria	1458831	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Jolie2						13	67	63	63	61	62	63	48	cluster	9	VC_48_0	9	0.4987	1.0000	0.4987	1.0000
Mycobacterium_phage_Leo	NC_021556	Bacteria	1327952	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Leo						13	67	63	63	61	62	63	48	cluster	9	VC_48_0	9	0.4987	1.0000	0.4987	1.0000
Mycobacterium_phage_MOOREtheMARYer	NC_028791	Bacteria	1647309	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage MOOREtheMARYer						13	67	63	63	61	62	63	48	cluster	9	VC_48_0	9	0.4987	1.0000	0.4987	1.0000
Mycobacterium_phage_Sneeze	NC_031102	Bacteria	1873887	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Sneeze						13	67	63	63	61	62	63	48	cluster	9	VC_48_0	9	0.4987	1.0000	0.4987	1.0000
Mycobacterium_virus_Halo	NC_008202	Bacteria	373407	Viruses	Caudovirales	Siphoviridae		Liefievirus	Mycobacterium virus Halo	Caudovirales	Siphoviridae		Liefievirus	Mycobacterium virus Halo	13	67	63	63	61	62	63	48	cluster	9	VC_48_0	9	0.4987	1.0000	0.4987	1.0000
Mycobacterium_virus_Liefie	NC_023705	Bacteria	1074304	Viruses	Caudovirales	Siphoviridae		Liefievirus	Mycobacterium virus Liefie	Caudovirales	Siphoviridae		Liefievirus	Mycobacterium virus Liefie	13	67	63	63	61	62	63	48	cluster	9	VC_48_0	9	0.4987	1.0000	0.4987	1.0000
Enterobacteria_phage_alpha3	NC_001330	Bacteria	10849	Viruses		Microviridae	Bullavirinae	Alpha3microvirus	Escherichia virus alpha3	Unassigned	Microviridae	Bullavirinae	Alpha3microvirus	Escherichia virus alpha3	45	68	64	64	63	64	115	49	cluster	8	VC_49_0	8	0.9651	1.0000	0.9651	1.0000
Enterobacteria_phage_G4_sensu_lato	NC_001420	Bacteria	374844	Viruses		Microviridae	Bullavirinae	G4microvirus	Escherichia virus G4	Unassigned	Microviridae	Bullavirinae	G4microvirus	Escherichia virus G4	45	68	64	64	63	64	150	49	cluster	8	VC_49_0	8	0.9651	1.0000	0.9651	1.0000
Enterobacteria_phage_ID18_sensu_lato	NC_007856	Bacteria	489829	Viruses		Microviridae	Bullavirinae	G4microvirus	Escherichia virus G4						45	68	64	64	63	64	150	49	cluster	8	VC_49_0	8	0.9651	1.0000	0.9651	1.0000
Enterobacteria_phage_ID2_Moscow/ID/2001	NC_007817	Bacteria	511969	Viruses		Microviridae	Bullavirinae	G4microvirus	Escherichia virus Talmos	Unassigned	Microviridae	Bullavirinae	G4microvirus	Escherichia virus Talmos	45	68	64	64	63	64	150	49	cluster	8	VC_49_0	8	0.9651	1.0000	0.9651	1.0000
Enterobacteria_phage_phiX174_sensu_lato	NC_001422	Bacteria	374840	Viruses		Microviridae	Bullavirinae	Phix174microvirus	Enterobacteria phage phiX174 sensu lato	Unassigned	Microviridae	Bullavirinae	Phix174microvirus	Escherichia virus phiX174	45	68	64	64	63	64	150	49	cluster	8	VC_49_0	8	0.9651	1.0000	0.9651	1.0000
Enterobacteria_phage_St-1	NC_012868	Bacteria	10845	Viruses		Microviridae	Bullavirinae	Alpha3microvirus	Escherichia virus St1	Unassigned	Microviridae	Bullavirinae	Alpha3microvirus	Escherichia virus St1	45	68	64	64	63	64	115	49	cluster	8	VC_49_0	8	0.9651	1.0000	0.9651	1.0000
Enterobacteria_phage_WA13_sensu_lato	NC_007821	Bacteria	489828	Viruses		Microviridae	Bullavirinae	Alpha3microvirus	Enterobacteria phage WA13 sensu lato						45	68	64	64	63	64	115	49	cluster	8	VC_49_0	8	0.9651	1.0000	0.9651	1.0000
Escherichia_virus_phiK	NC_001730	Bacteria	10848	Viruses		Microviridae	Bullavirinae	Alpha3microvirus	Escherichia virus phiK	Unassigned	Microviridae	Bullavirinae	Alpha3microvirus	Escherichia virus phiK	45	68	64	64	63	64	115	49	cluster	8	VC_49_0	8	0.9651	1.0000	0.9651	1.0000
Staphylococcus_aureus_phage_P68	NC_004679	Bacteria	204090	Viruses	Caudovirales	Podoviridae	Picovirinae	P68virus	Staphylococcus phage P68						35	54	51	52	62	63	64	50	cluster	8	VC_50_0	8	0.8499	1.0000	0.8499	1.0000
Staphylococcus_phage_44AHJD	NC_004678	Bacteria	204086	Viruses	Caudovirales	Podoviridae	Picovirinae	P68virus	Staphylococcus phage 44AHJD	Caudovirales	Podoviridae	Picovirinae	P68virus	Staphylococcus virus 44AHJD	35	54	51	52	62	63	64	50	cluster	8	VC_50_0	8	0.8499	1.0000	0.8499	1.0000
Staphylococcus_phage_66	NC_007046	Bacteria	320832	Viruses	Caudovirales	Podoviridae	Picovirinae	P68virus	Staphylococcus phage 66						35	54	51	52	62	63	64	50	cluster	8	VC_50_0	8	0.8499	1.0000	0.8499	1.0000
Staphylococcus_phage_BP39	NC_031046	Bacteria	1543206	Viruses	Caudovirales	Podoviridae	Picovirinae	P68virus	Staphylococcus phage BP39						35	54	51	52	62	63	64	50	cluster	8	VC_50_0	8	0.8499	1.0000	0.8499	1.0000
Staphylococcus_phage_GRCS	NC_023550	Bacteria	1453367	Viruses	Caudovirales	Podoviridae	Picovirinae	P68virus	Staphylococcus phage GRCS						35	54	51	52	62	63	64	50	cluster	8	VC_50_0	8	0.8499	1.0000	0.8499	1.0000
Staphylococcus_phage_S24-1	NC_016565	Bacteria	1010614	Viruses	Caudovirales	Podoviridae	Picovirinae		Staphylococcus phage S24-1						35	54	51	52	62	63	64	50	cluster	8	VC_50_0	8	0.8499	1.0000	0.8499	1.0000
Staphylococcus_phage_SAP-2	NC_009875	Bacteria	470865	Viruses	Caudovirales	Podoviridae	Picovirinae	P68virus	Staphylococcus phage SAP-2						35	54	51	52	62	63	64	50	cluster	8	VC_50_0	8	0.8499	1.0000	0.8499	1.0000
Staphylococcus_phage_SLPW	NC_031008	Bacteria	1821228	Viruses	Caudovirales	Podoviridae			Staphylococcus phage SLPW						35	54	51	52	62	63	64	50	cluster	8	VC_50_0	8	0.8499	1.0000	0.8499	1.0000
Pseudomonas_phage_DL64	NC_028885	Bacteria	1640973	Viruses	Caudovirales	Podoviridae			Pseudomonas phage DL64						14	10	46	47	48	47	48	51	cluster	8	VC_51_0	8	0.4736	1.0000	0.4736	1.0000
Pseudomonas_phage_LIT1	NC_013692	Bacteria	655098	Viruses	Caudovirales	Podoviridae		Lit1virus	Pseudomonas virus LIT1	Caudovirales	Podoviridae		Lit1virus	Pseudomonas virus LIT1	14	10	46	47	48	47	48	51	cluster	8	VC_51_0	8	0.4736	1.0000	0.4736	1.0000
Pseudomonas_phage_Pa2	NC_027345	Bacteria	1530400	Viruses	Caudovirales	Podoviridae		N4virus	Pseudomonas phage Pa2						14	10	46	47	48	47	48	51	cluster	8	VC_51_0	8	0.4736	1.0000	0.4736	1.0000
Pseudomonas_phage_PEV2	NC_031063	Bacteria	1837850	Viruses	Caudovirales	Podoviridae		Lit1virus	Pseudomonas virus Ab09						14	10	46	47	48	47	48	51	cluster	8	VC_51_0	8	0.4736	1.0000	0.4736	1.0000
Pseudomonas_phage_vB_PaeP_C2-10_Ab09	NC_024140	Bacteria	1476391	Viruses	Caudovirales	Podoviridae		Lit1virus	Pseudomonas virus Ab09	Caudovirales	Podoviridae		Lit1virus	Pseudomonas virus Ab09	14	10	46	47	48	47	48	51	cluster	8	VC_51_0	8	0.4736	1.0000	0.4736	1.0000
Pseudomonas_phage_vB_PaeP_MAG4	NC_031104	Bacteria	1639814	Viruses	Caudovirales	Podoviridae			Pseudomonas phage vB_PaeP_MAG4						14	10	46	47	48	47	48	51	cluster	8	VC_51_0	8	0.4736	1.0000	0.4736	1.0000
Pseudomonas_phage_YH30	NC_029101	Bacteria	1636189	Viruses	Caudovirales	Podoviridae		N4virus	Pseudomonas phage YH30						14	10	46	47	48	47	48	51	cluster	8	VC_51_0	8	0.4736	1.0000	0.4736	1.0000
Pseudomonas_phage_YH6	NC_027388	Bacteria	1566995	Viruses	Caudovirales	Podoviridae		N4virus	Pseudomonas phage YH6						14	10	46	47	48	47	48	51	cluster	8	VC_51_0	8	0.4736	1.0000	0.4736	1.0000
Enterococcus_phage_Ec-ZZ2	NC_031260	Bacteria	1647400	Viruses	Caudovirales	Siphoviridae			Enterococcus phage Ec-ZZ2						8	55	52	53	52	52	53	52	cluster	8	VC_52_0	8	0.7006	1.0000	0.7006	1.0000
Enterococcus_phage_EfaCPT1	NC_025465	Bacteria	1204540	Viruses	Caudovirales	Siphoviridae			Enterococcus phage EfaCPT1						8	55	52	53	52	52	53	52	cluster	8	VC_52_0	8	0.7006	1.0000	0.7006	1.0000
